1,79.843277846,6.927589677
2,79.843273424,6.929850177
3,79.843269,6.932110676
4,79.843264575,6.934371175
5,79.843260149,6.936631674
6,79.845557578,6.918552084
7,79.845553172,6.920812586
8,79.845548765,6.923073088
9,79.845544357,6.925333589
10,79.845539947,6.92759409
11,79.845535536,6.929854591
12,79.845531123,6.932115092
13,79.845526708,6.934375593
14,79.845522293,6.936636093
15,79.847841588,6.907253961
16,79.847837201,6.909514465
17,79.847832812,6.91177497
18,79.847828422,6.914035473
19,79.84782403,6.916295977
20,79.847819637,6.918556481
21,79.847815242,6.920816984
22,79.847810846,6.923077487
23,79.847806448,6.92533799
24,79.847802049,6.927598492
25,79.847797649,6.929858995
26,79.847793247,6.932119497
27,79.847788843,6.934379999
28,79.847784438,6.936640501
29,79.850112344,6.902737327
30,79.850107971,6.904997833
31,79.850103596,6.907258339
32,79.850099219,6.909518845
33,79.850094841,6.911779351
34,79.850090461,6.914039856
35,79.85008608,6.916300361
36,79.850081698,6.918560866
37,79.850077314,6.920821371
38,79.850072928,6.923081875
39,79.850068542,6.92534238
40,79.850064153,6.927602884
41,79.850059763,6.929863388
42,79.850055372,6.932123891
43,79.850050979,6.934384395
44,79.850046585,6.936644898
45,79.850042189,6.938905401
46,79.852391769,6.893699659
47,79.852387411,6.895960167
48,79.852383053,6.898220676
49,79.852378693,6.900481184
50,79.852374331,6.902741692
51,79.852369968,6.905002199
52,79.852365604,6.907262707
53,79.852361238,6.909523214
54,79.852356871,6.911783721
55,79.852352502,6.914044228
56,79.852348132,6.916304735
57,79.85234376,6.918565241
58,79.852339387,6.920825747
59,79.852335012,6.923086253
60,79.852330636,6.925346759
61,79.852326259,6.927607264
62,79.85232188,6.92986777
63,79.852317499,6.932128275
64,79.852313117,6.93438878
65,79.852308734,6.936649284
66,79.852304349,6.938909789
67,79.852299962,6.941170293
68,79.852295575,6.943430797
69,79.854675424,6.882401454
70,79.854671085,6.884661965
71,79.854666745,6.886922476
72,79.854662403,6.889182986
73,79.854658059,6.891443497
74,79.854653714,6.893704007
75,79.854649368,6.895964517
76,79.85464502,6.898225027
77,79.854640671,6.900485536
78,79.85463632,6.902746046
79,79.854631968,6.905006555
80,79.854627614,6.907267064
81,79.854623259,6.909527573
82,79.854618902,6.911788081
83,79.854614544,6.914048589
84,79.854610185,6.916309097
85,79.854605824,6.918569605
86,79.854601461,6.920830113
87,79.854597098,6.92309062
88,79.854592732,6.925351127
89,79.854588365,6.927611634
90,79.854583997,6.929872141
91,79.854579627,6.932132648
92,79.854575256,6.934393154
93,79.854570883,6.93665366
94,79.854566509,6.938914166
95,79.854562134,6.941174671
96,79.854557757,6.943435177
97,79.854553378,6.945695682
98,79.854548998,6.947956187
99,79.854544617,6.950216692
100,79.854540234,6.952477196
101,79.85453585,6.954737701
102,79.856958938,6.871103218
103,79.856954617,6.873363732
104,79.856950294,6.875624245
105,79.85694597,6.877884758
106,79.856941645,6.880145271
107,79.856937318,6.882405784
108,79.856932989,6.884666297
109,79.85692866,6.886926809
110,79.856924328,6.889187321
111,79.856919996,6.891447833
112,79.856915661,6.893708345
113,79.856911326,6.895968856
114,79.856906989,6.898229367
115,79.85690265,6.900489878
116,79.85689831,6.902750389
117,79.856893969,6.9050109
118,79.856889626,6.90727141
